2019-03-30 17:26:51,b'RT @VladoBotsvadze: Top 10 most innovative countries in the world: \n\n1. South Korea \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7 \n2. Sweden \xf0\x9f\x87\xb8\xf0\x9f\x87\xaa \n3. Singapore \xf0\x9f\x87\xb8\xf0\x9f\x87\xac \n4. Germany \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa \n5. Sw\xe2\x80\xa6'
2019-03-30 17:26:00,"b'RT @RJDavies_: Canada\xe2\x80\x99s #economy is strong. With an overall growth of 0.3%, (0.1% was expected) the most significant gain was in constructi\xe2\x80\xa6'"
2019-03-30 17:25:14,b'RT @MariosKaratzias: Top 10 most innovative countries in the world\nVia @VladoBotsvadze @wef \n\nSouth Korea \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7 the most innovative country!\xe2\x80\xa6'
2019-03-30 17:24:31,"b'RT @frp09: My interview with Senior BJP leader and Union Minister Mr. @arunjaitley on the upcoming elections, economy and politics. \nhttps:\xe2\x80\xa6'"
2019-03-30 17:22:57,"b'Theresa May asks of Parliament\'s rejection of her #Brexit ""deal"" -- ""Is that your FINAL answer?""\n\nMeanwhile, no dea\xe2\x80\xa6 https://t.co/XglD2VLKfO'"
2019-03-30 17:22:52,b'RT @PrideWeymouth: More amazing local business support! #ASM on the Granby Industrial Estate in #Weymouth have become a Red Rainbow sponsor\xe2\x80\xa6'
2019-03-30 17:22:37,b'Italy Plans Using Blockchain in Fighting Tax Evasion https://t.co/FWEpYzukiF #Blockchain #Cryptocurrency #Technology #Tax #Italy #Economy'
2019-03-30 17:22:06,"b'RT @DebtCrisisOrg: \xe2\x80\x9cThe youngest woman ever elected to #Congress, said #studentdebt is holding back America\xe2\x80\x99s #economy because employed #co\xe2\x80\xa6'"
2019-03-30 17:20:44,"b'A #New #Study by the #Center for #Economic #Intelligence #Concluded that ""the #US- #China economic #War is the\xe2\x80\xa6 https://t.co/baa3qGKZKL'"
2019-03-30 17:20:40,"b'My interview with Senior BJP leader and Union Minister Mr. @arunjaitley on the upcoming elections, economy and poli\xe2\x80\xa6 https://t.co/MUwzO4wZKu'"
2019-03-30 17:20:26,b'RT @ThisBoyTV: #KeiserReport: Yield Curve Inverts (E1364) #economy #inversion first since 2007 month before financial crash @KeiserReport @\xe2\x80\xa6'
2019-03-30 17:20:25,b'RT @KalHarv: Looking forward to discussing the merits and issues of the #CircularEconomy this evening with @tevicornwall in the #ESI. Also\xe2\x80\xa6'
2019-03-30 17:20:11,b'Remember when #Equifax sold stock MONTHS before they told the world that over 150 million credit reports were stole\xe2\x80\xa6 https://t.co/tVkKZDdvvv'
2019-03-30 17:19:26,b'RT @VegasCreTeam: Danone North America HQ recently moved to a newly-built\xc2\xa080k SF office space on\xc2\xa0the top floors of the former Fortunoff jew\xe2\x80\xa6'
2019-03-30 17:19:02,b'RT @HEInnovate: Netherlands \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1 among the leading pack in #EU when it comes to the capacity of #highereducation to create value for the #eco\xe2\x80\xa6'
2019-03-30 17:18:39,b'#JAPAN is a ATM for the #US https://t.co/BDjJvuNk https://t.co/R7ZyptZHlJ #OWS #Anonymous #economy #colony #Occupy #wallstreet'
2019-03-30 17:17:31,b'Real Estate Prices are Back to An All-Time High. Is it 2008 all over again?\n\nhttps://t.co/QbxE9AXEXi\n\n#RealEstate\xe2\x80\xa6 https://t.co/VizM6KRU9Q'
2019-03-30 17:15:39,b'RT @georgegalloway: Join the political heavyweights Saturday 6 April 2019 \n\nBuy tickets here: https://t.co/ZFqgkSQIr8\n\n#Manchester #LiveonS\xe2\x80\xa6'
2019-03-30 17:15:08,b'RT @PutLaborLast: Bill Shorten is worth north of 6 million dollars... (corrupt union deals and marrying into money twice \xf0\x9f\x92\xb0) yet he tries to\xe2\x80\xa6'
2019-03-30 17:14:28,"b'RT @DebtCrisisOrg: \xe2\x80\x9cThe youngest woman ever elected to #Congress, said #studentdebt is holding back America\xe2\x80\x99s #economy because employed #co\xe2\x80\xa6'"
2019-03-30 17:14:06,"b""Have you had a chance to view our video #interview with Vicky Sharpe, #Corporate Director, on the #future of \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6's\xe2\x80\xa6 https://t.co/oN8RlYOdvB"""
2019-03-30 17:13:45,b'RT @Strange_Sounds: Food Crisis: Hail storm smashes 4 million avocados in under 10 minutes in Australia #Food #economy #naturaldisaster htt\xe2\x80\xa6'
2019-03-30 17:12:53,b'@kamm_connie @RepAdamSchiff @AOC @GOP @chrislhayes and something that actually gave me some comfort because many of\xe2\x80\xa6 https://t.co/0UHGh1fk31'
2019-03-30 17:12:40,b'#Agriculture- #Livestock &amp; #Technology-#Industry are war fronts\nThey are matter of #Homeland #Defence\n#Turkey must\xe2\x80\xa6 https://t.co/2rtqdBKhMT'
2019-03-30 17:12:30,b'RT @NtechYel: .@Dentons continues its dramatic global growth as a leading law firm in #Asia #Europe &amp; #Africa.. Demonstrating the efficienc\xe2\x80\xa6'
2019-03-30 17:10:05,b'Michigan Civil Rights Commission to review migrant farm worker pay https://t.co/pk0fmgA20W #Agrifish #news\xe2\x80\xa6 https://t.co/rRwu52XqQf'
2019-03-30 17:10:04,b'Vietnam customs seize over nine tons of ivory https://t.co/L4GOV6PynH #News #news #business #companies #earnings\xe2\x80\xa6 https://t.co/2BDkCBFcql'
2019-03-30 17:10:04,b'Four Seasons Hotel Astir Palace Hotel Athens now open https://t.co/WehI2aqVSv #Travel #news #business #companies\xe2\x80\xa6 https://t.co/3vsVbXkHoL'
2019-03-30 17:10:04,b'Butterfly populations in Netherlands decline over 80% since late 1800s https://t.co/I4t5pjUa9Z #Meantime #news\xe2\x80\xa6 https://t.co/kqGky6rUAa'
2019-03-30 17:10:03,b'Wells Fargo elects C. Allen Parker as interim CEO and president https://t.co/GkZPQNMVeo #Careers #news #business\xe2\x80\xa6 https://t.co/S6nVrSVVgu'
2019-03-30 17:10:03,"b""Jet Airways' pilots may go on strike from April 1 https://t.co/9APWv4V6NW #Companies #news #business #companies\xe2\x80\xa6 https://t.co/gQXK7xPX1i"""
2019-03-30 17:10:02,b'Russian agricultural export to the Philippines increased five times https://t.co/AuvLU9erQE #Agrifish #news\xe2\x80\xa6 https://t.co/p8IDNipTBx'
2019-03-30 17:10:02,b'Serbian exports 7.1 percent up in first two months https://t.co/trqdrhh6FX #Economy #news #business #companies\xe2\x80\xa6 https://t.co/bjb7rsKhIB'
2019-03-30 17:10:02,b'Tick-borne encephalitis-virus found in unpasteurized cow milk in Norway https://t.co/IHXLYD69uR #Health #news\xe2\x80\xa6 https://t.co/wdmQSmiquD'
2019-03-30 17:10:01,b'AstraZeneca to pay Daiichi Sankyo up to $6.9 billion in cancer deal https://t.co/GABBSm8ePA #Companies #news\xe2\x80\xa6 https://t.co/9ZwUnfBKh6'
2019-03-30 17:08:38,"b'RT @eanncnsrp: Wee trip to #Forsinain this afternoon. North Sutherland Community Forestry Trust open day, with demos to highlight future pl\xe2\x80\xa6'"
2019-03-30 17:08:28,"b""Lyft, Japan, Nestle: This Week's Top Trending Financial Tweets - Week 13 #economy #MarketScreener\xe2\x80\xa6 https://t.co/Lss4afURjS"""
2019-03-30 17:07:46,b'RT @EnergoldEGD: Thanks to @ExportDevCanada for funding support for our clients all over the globe. #canada #candianbusiness #globaltrade #\xe2\x80\xa6'
2019-03-30 17:07:22,b'@Anna_Soubry Why would anyone now want to enter national #politics?\nThe sooner the sensible of all parties work tog\xe2\x80\xa6 https://t.co/tBMiLmgput'
2019-03-30 17:06:59,"b'RT @eu_near: \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb7\xf0\x9f\x87\xb8Safeguarding our common #cultural #heritage &amp; #history, boosting the #economy &amp; #tourism and creating #jobs: #EU-Commissio\xe2\x80\xa6'"
2019-03-30 17:05:34,"b'RT @eanncnsrp: Wee trip to #Forsinain this afternoon. North Sutherland Community Forestry Trust open day, with demos to highlight future pl\xe2\x80\xa6'"
2019-03-30 17:05:06,b'RT @VladoBotsvadze: Top 10 most innovative countries in the world: \n\n1. South Korea \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7 \n2. Sweden \xf0\x9f\x87\xb8\xf0\x9f\x87\xaa \n3. Singapore \xf0\x9f\x87\xb8\xf0\x9f\x87\xac \n4. Germany \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa \n5. Sw\xe2\x80\xa6'
2019-03-30 17:04:55,b'RT @georgegalloway: Join the political heavyweights Saturday 6 April 2019 \n\nBuy tickets here: https://t.co/ZFqgkSQIr8\n\n#Manchester #LiveonS\xe2\x80\xa6'
2019-03-30 17:04:45,b'RT @MariaBartiromo: Next Coming up \xe2\xad\x90\xef\xb8\x8f @MariaWallStreet 9pm et @FoxBusiness @MinneapolisFed pres @neelkashkari @blackrock CIO @RickRieder th\xe2\x80\xa6'
2019-03-30 17:03:46,"b'RT @eu_near: \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb7\xf0\x9f\x87\xb8Safeguarding our common #cultural #heritage &amp; #history, boosting the #economy &amp; #tourism and creating #jobs: #EU-Commissio\xe2\x80\xa6'"
2019-03-30 17:03:25,"b'RT @eu_near: \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb7\xf0\x9f\x87\xb8Safeguarding our common #cultural #heritage &amp; #history, boosting the #economy &amp; #tourism and creating #jobs: #EU-Commissio\xe2\x80\xa6'"
2019-03-30 17:03:05,"b'RT @eu_near: \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb7\xf0\x9f\x87\xb8Safeguarding our common #cultural #heritage &amp; #history, boosting the #economy &amp; #tourism and creating #jobs: #EU-Commissio\xe2\x80\xa6'"
2019-03-30 17:02:46,b'\xe3\x80\x93 Watch the #MOVIE ! \xe3\x80\x93 THRIVE: WHAT ON #EARTH WILL IT TAKE? #FREE in 20+ languages\xe2\x86\x92 https://t.co/UATbgMY0Zc #RT\xe2\x80\xa6 https://t.co/aTLuFkAZJK'
2019-03-30 17:01:47,"b'RT @RJDavies_: Canada\xe2\x80\x99s #economy is strong. With an overall growth of 0.3%, (0.1% was expected) the most significant gain was in constructi\xe2\x80\xa6'"
2019-03-30 17:01:33,"b'RT @the_hindu: #Live | \xe2\x80\x9cThe #government is destroying the credibility of Indian data by embellishing the data, fudging numbers and inflatin\xe2\x80\xa6'"
2019-03-30 17:01:08,b'RT @VladoBotsvadze: Top 10 most innovative countries in the world: \n\n1. South Korea \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7 \n2. Sweden \xf0\x9f\x87\xb8\xf0\x9f\x87\xaa \n3. Singapore \xf0\x9f\x87\xb8\xf0\x9f\x87\xac \n4. Germany \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa \n5. Sw\xe2\x80\xa6'
2019-03-30 17:00:52,"b""Say they trust China's president to do right thing in world affairs, 2018.\n\nPhilippines: 58%\nKenya: 53%\nNigeria: 53\xe2\x80\xa6 https://t.co/fgvvNk8Jaf"""
2019-03-30 17:00:01,b'#Bangladesh \xe2\x80\x99s economy will grow by 8.13% in the current fiscal year (FY19) while the #PerCapitaIncome will reach U\xe2\x80\xa6 https://t.co/w4QcGUk6ut'
2019-03-30 16:59:38,"b'RT @PeakPerfMatters: Bringing #IR35 Reforms to the #PrivateSector will have a negative impact on the UK #Economy, says Anthony Sherick, MD\xe2\x80\xa6'"
2019-03-30 16:59:26,b'RT @Phishphan9: Warren Buffett says there are two rules to #investing Rule Number 1: never lose money Rule Number 2: Never forget Rule Numb\xe2\x80\xa6'
2019-03-30 16:59:24,"b'RT @DebtCrisisOrg: \xe2\x80\x9cThe youngest woman ever elected to #Congress, said #studentdebt is holding back America\xe2\x80\x99s #economy because employed #co\xe2\x80\xa6'"
2019-03-30 16:59:17,"b'RT @eu_near: \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb7\xf0\x9f\x87\xb8Safeguarding our common #cultural #heritage &amp; #history, boosting the #economy &amp; #tourism and creating #jobs: #EU-Commissio\xe2\x80\xa6'"
2019-03-30 16:59:17,b'RT @VladoBotsvadze: Top 10 most innovative countries in the world: \n\n1. South Korea \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7 \n2. Sweden \xf0\x9f\x87\xb8\xf0\x9f\x87\xaa \n3. Singapore \xf0\x9f\x87\xb8\xf0\x9f\x87\xac \n4. Germany \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa \n5. Sw\xe2\x80\xa6'
2019-03-30 16:59:16,b'RT @PPDNews: Economic News Weekly Recap: Reported Income Gains Highest Since 1966 | https://t.co/FyMNwGqlCn #Economy'
2019-03-30 16:56:25,b'Danone North America HQ recently moved to a newly-built\xc2\xa080k SF office space on\xc2\xa0the top floors of the former Fortuno\xe2\x80\xa6 https://t.co/j9uUAFBGgP'
2019-03-30 16:56:22,b'RT @VladoBotsvadze: Top 10 most innovative countries in the world: \n\n1. South Korea \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7 \n2. Sweden \xf0\x9f\x87\xb8\xf0\x9f\x87\xaa \n3. Singapore \xf0\x9f\x87\xb8\xf0\x9f\x87\xac \n4. Germany \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa \n5. Sw\xe2\x80\xa6'
2019-03-30 16:56:01,"b'https://t.co/5w3hCuj4LZ\nGermany is the EU\xe2\x80\x99s largest economy and the 4th largest economy in the world, if Germany do\xe2\x80\xa6 https://t.co/6kANdHh0IJ'"
2019-03-30 16:56:01,"b'https://t.co/FDlkmm3nS6\nGermany is the EU\xe2\x80\x99s largest economy and the 4th largest economy in the world, if Germany do\xe2\x80\xa6 https://t.co/uLY6WUhxAr'"
2019-03-30 16:55:55,"b""Thank you for hinting at it being a good time to visit and invest \xf0\x9f\x98\x8f\xf0\x9f\x98\x89 \xe2\x81\xa6@business\xe2\x81\xa9\n\n#Dubai's Long-Awaited #Stats Show\xe2\x80\xa6 https://t.co/vBZ0L8nU57"""
2019-03-30 16:55:55,"b'#Economy - The Caribbean is growing, says CDB in its regional report and economic forecast for 2018-2019 -\xe2\x80\xa6 https://t.co/rsE0Q3Hw3g'"
2019-03-30 16:54:05,"b'RT @eu_near: \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb7\xf0\x9f\x87\xb8Safeguarding our common #cultural #heritage &amp; #history, boosting the #economy &amp; #tourism and creating #jobs: #EU-Commissio\xe2\x80\xa6'"
2019-03-30 16:50:43,"b'RT @RJDavies_: Canada\xe2\x80\x99s #economy is strong. With an overall growth of 0.3%, (0.1% was expected) the most significant gain was in constructi\xe2\x80\xa6'"
2019-03-30 16:49:24,b'RT @Phishphan9: $RL ended #trading this week at $129.68 it currently has a #dividend #yield of 1.93% or $0.625 per share per quarter 3 mont\xe2\x80\xa6'
2019-03-30 16:49:19,b'RT @DanielSilke: This is really a club we should not want to be in for more than the day it was published. Time long-overdue to get #SouthA\xe2\x80\xa6'
2019-03-30 16:47:44,"b'RT @eu_near: \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb7\xf0\x9f\x87\xb8Safeguarding our common #cultural #heritage &amp; #history, boosting the #economy &amp; #tourism and creating #jobs: #EU-Commissio\xe2\x80\xa6'"
2019-03-30 16:46:10,b'RT @AdabSolutions: ADAB Solutions implements the First Islamic Crypto Exchange (FICE) project. https://t.co/QoGxesydwA\n#pre-sale #ico #ADAB\xe2\x80\xa6'
2019-03-30 16:45:06,b'RT @VladoBotsvadze: Top 10 most innovative countries in the world: \n\n1. South Korea \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7 \n2. Sweden \xf0\x9f\x87\xb8\xf0\x9f\x87\xaa \n3. Singapore \xf0\x9f\x87\xb8\xf0\x9f\x87\xac \n4. Germany \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa \n5. Sw\xe2\x80\xa6'
2019-03-30 16:45:05,b'Michigan Civil Rights Commission to review migrant farm worker pay https://t.co/pk0fmgA20W #Agrifish #news\xe2\x80\xa6 https://t.co/0TTUYzHNfl'
2019-03-30 16:45:05,b'Vietnam customs seize over nine tons of ivory https://t.co/L4GOV6PynH #News #news #business #companies #earnings\xe2\x80\xa6 https://t.co/qZRVokGjBg'
2019-03-30 16:45:04,b'Four Seasons Hotel Astir Palace Hotel Athens now open https://t.co/WehI2aqVSv #Travel #news #business #companies\xe2\x80\xa6 https://t.co/Pd4CRX4EHR'
2019-03-30 16:45:04,b'Butterfly populations in Netherlands decline over 80% since late 1800s https://t.co/I4t5pjUa9Z #Meantime #news\xe2\x80\xa6 https://t.co/DNRP2KjFRt'
2019-03-30 16:45:03,b'Wells Fargo elects C. Allen Parker as interim CEO and president https://t.co/GkZPQNvjPO #Careers #news #business\xe2\x80\xa6 https://t.co/ILvLGTUU5I'
2019-03-30 16:45:03,"b""Jet Airways' pilots may go on strike from April 1 https://t.co/9APWv4V6NW #Companies #news #business #companies\xe2\x80\xa6 https://t.co/aNpNIgwjap"""
2019-03-30 16:45:03,b'Russian agricultural export to the Philippines increased five times https://t.co/AuvLU9erQE #Agrifish #news\xe2\x80\xa6 https://t.co/CfT9ovTYWr'
2019-03-30 16:45:02,b'Serbian exports 7.1 percent up in first two months https://t.co/trqdrhh6FX #Economy #news #business #companies\xe2\x80\xa6 https://t.co/COWxg2g7oD'
2019-03-30 16:45:02,b'Tick-borne encephalitis-virus found in unpasteurized cow milk in Norway https://t.co/IHXLYD69uR #Health #news\xe2\x80\xa6 https://t.co/8ZCDusW6Qp'
2019-03-30 16:45:01,"b'RT @eanncnsrp: Wee trip to #Forsinain this afternoon. North Sutherland Community Forestry Trust open day, with demos to highlight future pl\xe2\x80\xa6'"
2019-03-30 16:45:01,b'AstraZeneca to pay Daiichi Sankyo up to $6.9 billion in cancer deal https://t.co/GABBSm8ePA #Companies #news\xe2\x80\xa6 https://t.co/S4phcF4NIM'
2019-03-30 16:43:24,b'@duma_gqubule\n14% OF SOUTH AFRICANS CANNOT AFFORD TO BUY FOOD\n10 M UNEMPLOYED\n3 M HOUSING BACKLOG\nHOW to get SA wor\xe2\x80\xa6 https://t.co/cehjDtNWdm'
2019-03-30 16:43:14,b'Under qualified people who have a job #familyguy #memes #underqualified #economy #jobfair #triggered #youtuber\xe2\x80\xa6 https://t.co/Q2tN3lVByu'
2019-03-30 16:43:07,b'RT @aamirbarry: Should we declare it officially as a recession ? \n\n#PTI #economy #Imrankhan #Pakistan'
2019-03-30 16:42:57,"b""RT @Stratfor: Sudanese President Omar al Bashir will fight to stay in power, despite rising protests against his rule and the country's str\xe2\x80\xa6"""
2019-03-30 16:42:38,b'RT @petefillery: The #CircularEconomy: Moving from theory to practice\n\nhttps://t.co/mAwUEp3jZa\n\nA special collection of articles about the\xe2\x80\xa6'
2019-03-30 16:42:02,b'FutureDanger Indicator: GASOLINE PRICE PEAKS\nHeatMap Column 3&gt; https://t.co/IOb88oAQlh\n  #Economy  #GasolinePrice\xe2\x80\xa6 https://t.co/hlwk8fg4Tt'
2019-03-30 16:41:19,"b'RT @eu_near: \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb7\xf0\x9f\x87\xb8Safeguarding our common #cultural #heritage &amp; #history, boosting the #economy &amp; #tourism and creating #jobs: #EU-Commissio\xe2\x80\xa6'"
